ram_gb,vram_gb,cpu_cores,cpu_freq_mhz,has_cuda,model_size_gb,model_min_ram_gb,model_min_vram_gb,requires_gpu,tokens_per_sec,quality_tier,tier_name
32,8,13,3897,1,4.2,8,0,0,71.65,4,Great
32,8,13,3897,1,8.0,12,6,0,46.35,4,Great
32,8,13,3897,1,6.1,10,0,0,55.04,4,Great
32,8,13,3897,1,3.8,8,0,0,63.81,4,Great
32,8,13,3897,1,47.0,56,24,1,0.0,0,Won't Run
32,8,13,3897,1,5.0,8,0,0,58.48,4,Great
32,8,13,3897,1,1.9,4,0,0,113.91,4,Great
8,0,6,3117,0,4.4,8,0,0,1.12,1,Slow
8,0,6,3117,0,5.0,8,0,0,1.09,1,Slow
8,0,6,3117,0,0.9,2,0,0,7.58,2,Okay
8,0,6,3117,0,1.9,4,0,0,3.04,2,Okay
8,0,6,3117,0,7.4,10,0,0,0.0,0,Won't Run
8,0,6,3117,0,4.7,8,0,0,1.24,1,Slow
8,0,6,3117,0,2.5,6,0,0,3.58,2,Okay
8,0,6,3117,0,2.3,4,0,0,4.41,2,Okay
8,0,6,3117,0,2.0,6,0,0,4.27,2,Okay
8,0,6,3117,0,80.0,96,48,1,0.0,0,Won't Run
8,0,6,3117,0,3.8,8,0,0,1.48,1,Slow
8,0,6,3117,0,4.7,8,0,0,1.15,1,Slow
8,0,6,3117,0,20.0,24,12,0,0.0,0,Won't Run
8,0,6,3117,0,20.0,24,12,0,0.0,0,Won't Run
8,0,6,3117,0,7.9,10,0,0,0.0,0,Won't Run
8,0,6,3117,0,1.7,4,0,0,5.33,2,Okay
8,0,6,3117,0,16.0,20,12,0,0.0,0,Won't Run
8,0,8,2812,0,1.3,4,0,0,6.71,2,Okay
8,0,8,2812,0,80.0,96,48,1,0.0,0,Won't Run
8,0,8,2812,0,4.1,8,0,0,1.42,1,Slow
8,0,8,2812,0,4.0,8,0,0,1.97,1,Slow
8,0,8,2812,0,38.0,48,24,1,0.0,0,Won't Run
8,0,8,2812,0,4.4,8,0,0,1.54,1,Slow
8,0,8,2812,0,7.4,10,0,0,0.0,0,Won't Run
8,0,8,2812,0,5.5,8,0,0,1.23,1,Slow
8,0,8,2812,0,4.1,8,0,0,1.16,1,Slow
8,0,8,2812,0,19.0,24,12,0,0.0,0,Won't Run
8,0,8,2812,0,0.3,2,0,0,9.86,3,Good
8,0,8,2812,0,3.8,8,0,0,1.59,1,Slow
8,0,8,2812,0,3.5,8,0,0,1.66,1,Slow
8,0,8,2812,0,4.2,8,0,0,1.28,1,Slow
8,0,8,2812,0,2.0,6,0,0,4.92,2,Okay
8,0,8,2812,0,4.7,8,0,0,1.6,1,Slow
8,0,8,2812,0,26.0,32,16,1,0.0,0,Won't Run
8,0,8,2812,0,20.0,24,12,0,0.0,0,Won't Run
4,0,3,2161,0,7.9,10,0,0,0.0,0,Won't Run
4,0,3,2161,0,4.7,8,0,0,0.0,0,Won't Run
4,0,3,2161,0,19.0,24,12,0,0.0,0,Won't Run
4,0,3,2161,0,0.8,4,0,0,1.25,1,Slow
4,0,3,2161,0,9.0,12,6,0,0.0,0,Won't Run
4,0,3,2161,0,4.1,8,0,0,0.0,0,Won't Run
4,0,3,2161,0,1.9,4,0,0,0.59,1,Slow
4,0,3,2161,0,8.0,12,6,0,0.0,0,Won't Run
4,0,3,2161,0,7.4,10,0,0,0.0,0,Won't Run
4,0,3,2161,0,19.0,24,12,0,0.0,0,Won't Run
4,0,3,2161,0,2.0,6,0,0,0.0,0,Won't Run
64,16,20,4345,1,42.0,48,24,1,0.0,0,Won't Run
64,16,20,4345,1,2.5,6,0,0,162.15,4,Great
64,16,20,4345,1,4.1,8,0,0,107.52,4,Great
64,16,20,4345,1,24.0,32,16,1,20.15,4,Great
64,16,20,4345,1,4.0,8,0,0,116.61,4,Great
64,16,20,4345,1,7.1,10,0,0,74.92,4,Great
64,16,20,4345,1,19.0,24,12,0,20.89,4,Great
64,16,20,4345,1,0.9,2,0,0,255.15,4,Great
64,16,20,4345,1,19.0,24,12,0,23.57,4,Great
64,16,20,4345,1,16.0,20,12,0,20.01,4,Great
64,16,20,4345,1,0.8,4,0,0,354.91,4,Great
64,16,20,4345,1,0.3,2,0,0,424.44,4,Great
64,16,20,4345,1,2.0,6,0,0,174.7,4,Great
64,16,20,4345,1,38.0,48,24,1,0.0,0,Won't Run
64,16,20,4345,1,5.0,8,0,0,106.72,4,Great
64,16,20,4345,1,20.0,24,12,0,21.15,4,Great
64,16,20,4345,1,9.0,12,8,0,81.92,4,Great
64,16,20,4345,1,5.5,8,0,0,127.32,4,Great
24,10,13,3288,1,1.9,4,0,0,120.29,4,Great
24,10,13,3288,1,0.8,4,0,0,202.49,4,Great
24,10,13,3288,1,42.0,48,24,1,0.0,0,Won't Run
24,10,13,3288,1,4.7,8,0,0,66.47,4,Great
24,10,13,3288,1,59.0,64,32,1,0.0,0,Won't Run
24,10,13,3288,1,19.0,24,12,0,13.31,3,Good
24,10,13,3288,1,0.9,2,0,0,157.07,4,Great
24,10,13,3288,1,7.9,10,0,0,41.94,4,Great
24,10,13,3288,1,1.3,4,0,0,132.71,4,Great
24,10,13,3288,1,4.0,8,0,0,70.83,4,Great
24,10,13,3288,1,4.7,8,0,0,63.88,4,Great
24,10,13,3288,1,9.1,12,8,0,35.31,4,Great
24,10,13,3288,1,80.0,96,48,1,0.0,0,Won't Run
24,10,13,3288,1,8.9,12,8,0,36.84,4,Great
24,10,13,3288,1,1.7,4,0,0,104.87,4,Great
24,10,13,3288,1,5.5,8,0,0,50.87,4,Great
24,10,13,3288,1,2.3,4,0,0,85.15,4,Great
24,10,13,3288,1,4.7,8,0,0,74.26,4,Great
24,10,13,3288,1,0.7,2,0,0,126.44,4,Great
6,0,4,2427,0,1.7,4,0,0,2.7,1,Slow
6,0,4,2427,0,3.8,8,0,0,0.0,0,Won't Run
6,0,4,2427,0,59.0,64,32,1,0.0,0,Won't Run
6,0,4,2427,0,0.7,2,0,0,4.96,2,Okay
6,0,4,2427,0,3.8,8,0,0,0.0,0,Won't Run
6,0,4,2427,0,2.5,6,0,0,0.86,1,Slow
6,0,4,2427,0,19.0,24,12,0,0.0,0,Won't Run
6,0,4,2427,0,3.5,8,0,0,0.0,0,Won't Run
8,0,7,3115,0,4.1,8,0,0,0.85,1,Slow
8,0,7,3115,0,4.2,8,0,0,1.29,1,Slow
8,0,7,3115,0,20.0,24,12,0,0.0,0,Won't Run
8,0,7,3115,0,7.9,10,0,0,0.0,0,Won't Run
8,0,7,3115,0,7.1,10,0,0,0.0,0,Won't Run
8,0,7,3115,0,5.0,8,0,0,1.18,1,Slow
8,0,7,3115,0,9.1,12,8,0,0.0,0,Won't Run
8,0,7,3115,0,42.0,48,24,1,0.0,0,Won't Run
8,0,7,3115,0,19.0,24,12,0,0.0,0,Won't Run
8,0,7,3115,0,42.0,48,24,1,0.0,0,Won't Run
8,0,7,3115,0,9.0,12,8,0,0.0,0,Won't Run
8,0,7,3115,0,4.7,8,0,0,1.06,1,Slow
16,6,6,3152,1,0.3,2,0,0,186.11,4,Great
16,6,6,3152,1,19.0,24,12,0,0.0,0,Won't Run
16,6,6,3152,1,3.8,8,0,0,65.82,4,Great
16,6,6,3152,1,4.7,8,0,0,49.26,4,Great
16,6,6,3152,1,80.0,96,48,1,0.0,0,Won't Run
16,6,6,3152,1,0.7,2,0,0,126.4,4,Great
16,6,6,3152,1,9.1,12,8,0,15.61,3,Good
16,6,6,3152,1,4.1,8,0,0,47.84,4,Great
16,6,6,3152,1,4.0,8,0,0,49.7,4,Great
16,6,6,3152,1,7.4,10,0,0,26.75,4,Great
32,16,16,3918,1,4.1,8,0,0,101.42,4,Great
32,16,16,3918,1,1.7,4,0,0,194.34,4,Great
32,16,16,3918,1,1.0,4,0,0,291.0,4,Great
32,16,16,3918,1,4.7,8,0,0,112.61,4,Great
32,16,16,3918,1,4.1,8,0,0,109.48,4,Great
32,16,16,3918,1,2.0,6,0,0,162.37,4,Great
32,16,16,3918,1,19.0,24,12,0,23.9,4,Great
32,16,16,3918,1,1.3,4,0,0,239.12,4,Great
32,16,16,3918,1,80.0,96,48,1,0.0,0,Won't Run
32,16,16,3918,1,19.0,24,12,0,22.88,4,Great
32,16,16,3918,1,19.0,24,12,0,25.43,4,Great
32,16,16,3918,1,47.0,56,24,1,0.0,0,Won't Run
32,16,16,3918,1,8.2,16,8,0,64.65,4,Great
4,0,5,2639,0,59.0,64,32,1,0.0,0,Won't Run
4,0,5,2639,0,9.0,12,8,0,0.0,0,Won't Run
4,0,5,2639,0,42.0,48,24,1,0.0,0,Won't Run
4,0,5,2639,0,0.6,2,0,0,4.75,2,Okay
4,0,5,2639,0,4.1,8,0,0,0.0,0,Won't Run
4,0,5,2639,0,2.0,6,0,0,0.0,0,Won't Run
4,0,5,2639,0,4.0,8,0,0,0.0,0,Won't Run
4,0,5,2639,0,5.0,8,0,0,0.0,0,Won't Run
4,0,5,2639,0,8.0,12,6,0,0.0,0,Won't Run
4,0,5,2639,0,4.7,8,0,0,0.0,0,Won't Run
4,0,5,2639,0,2.0,6,0,0,0.0,0,Won't Run
32,10,16,3887,1,3.8,8,0,0,71.37,4,Great
32,10,16,3887,1,19.0,24,12,0,17.86,3,Good
32,10,16,3887,1,4.7,8,0,0,75.86,4,Great
32,10,16,3887,1,59.0,64,32,1,0.0,0,Won't Run
32,10,16,3887,1,0.9,2,0,0,212.76,4,Great
32,10,16,3887,1,0.6,2,0,0,212.69,4,Great
32,10,16,3887,1,2.5,6,0,0,140.35,4,Great
32,10,16,3887,1,19.0,24,12,0,14.79,3,Good
32,10,16,3887,1,3.8,8,0,0,112.95,4,Great
32,10,16,3887,1,7.1,10,0,0,39.69,4,Great
32,10,16,3887,1,19.0,24,12,0,18.14,3,Good
32,10,16,3887,1,40.0,48,24,1,0.0,0,Won't Run
32,10,16,3887,1,0.8,4,0,0,222.32,4,Great
32,10,16,3887,1,80.0,96,48,1,0.0,0,Won't Run
32,10,16,3887,1,19.0,24,12,0,15.0,3,Good
8,0,7,2525,0,0.7,2,0,0,7.96,2,Okay
8,0,7,2525,0,7.1,10,0,0,0.0,0,Won't Run
8,0,7,2525,0,1.9,4,0,0,4.66,2,Okay
8,0,7,2525,0,0.6,2,0,0,5.29,2,Okay
8,0,7,2525,0,59.0,64,32,1,0.0,0,Won't Run
8,0,7,2525,0,47.0,56,24,1,0.0,0,Won't Run
8,0,7,2525,0,16.0,20,12,0,0.0,0,Won't Run
8,0,7,2525,0,5.5,8,0,0,0.96,1,Slow
8,0,7,2525,0,4.0,8,0,0,0.72,1,Slow
8,0,7,2525,0,2.3,4,0,0,2.95,1,Slow
8,0,7,2525,0,4.7,8,0,0,1.26,1,Slow
8,0,7,2525,0,8.2,16,8,0,0.0,0,Won't Run
8,0,7,2525,0,2.0,6,0,0,3.46,2,Okay
8,0,7,2525,0,0.3,2,0,0,7.91,2,Okay
8,0,7,2525,0,4.7,8,0,0,0.98,1,Slow
2,0,2,1801,0,3.5,8,0,0,0.0,0,Won't Run
2,0,2,1801,0,2.5,6,0,0,0.0,0,Won't Run
2,0,2,1801,0,9.0,12,8,0,0.0,0,Won't Run
2,0,2,1801,0,4.1,8,0,0,0.0,0,Won't Run
2,0,2,1801,0,1.9,4,0,0,0.0,0,Won't Run
2,0,2,1801,0,8.0,12,6,0,0.0,0,Won't Run
2,0,2,1801,0,19.0,24,12,0,0.0,0,Won't Run
2,0,2,1801,0,19.0,24,12,0,0.0,0,Won't Run
2,0,2,1801,0,13.0,16,8,0,0.0,0,Won't Run
2,0,2,1801,0,1.7,4,0,0,0.0,0,Won't Run
2,0,2,1801,0,2.0,6,0,0,0.0,0,Won't Run
2,0,2,1801,0,20.0,24,12,0,0.0,0,Won't Run
2,0,2,1801,0,38.0,48,24,1,0.0,0,Won't Run
2,0,2,1801,0,1.3,4,0,0,0.0,0,Won't Run
2,0,2,1801,0,4.7,8,0,0,0.0,0,Won't Run
2,0,2,1801,0,4.2,8,0,0,0.0,0,Won't Run
2,0,2,1801,0,3.8,8,0,0,0.0,0,Won't Run
2,0,2,1801,0,24.0,32,16,1,0.0,0,Won't Run
2,0,2,1801,0,8.9,12,8,0,0.0,0,Won't Run
32,12,15,4548,1,5.0,8,0,0,124.45,4,Great
32,12,15,4548,1,4.2,8,0,0,78.5,4,Great
32,12,15,4548,1,19.0,24,12,0,17.11,3,Good
32,12,15,4548,1,4.7,8,0,0,121.98,4,Great
32,12,15,4548,1,0.6,2,0,0,366.7,4,Great
32,12,15,4548,1,3.5,8,0,0,120.97,4,Great
32,12,15,4548,1,19.0,24,12,0,16.54,3,Good
32,12,15,4548,1,38.0,48,24,1,0.0,0,Won't Run
32,12,15,4548,1,7.1,10,0,0,93.14,4,Great
32,12,15,4548,1,80.0,96,48,1,0.0,0,Won't Run
32,12,15,4548,1,4.4,8,0,0,129.66,4,Great
8,0,6,2877,0,1.7,4,0,0,4.51,2,Okay
8,0,6,2877,0,1.9,4,0,0,3.36,2,Okay
8,0,6,2877,0,7.9,10,0,0,0.0,0,Won't Run
8,0,6,2877,0,4.4,8,0,0,1.04,1,Slow
8,0,6,2877,0,7.4,10,0,0,0.0,0,Won't Run
8,0,6,2877,0,4.1,8,0,0,1.08,1,Slow
8,0,6,2877,0,9.1,12,8,0,0.0,0,Won't Run
8,0,6,2877,0,3.8,8,0,0,1.23,1,Slow
8,0,6,2877,0,42.0,48,24,1,0.0,0,Won't Run
8,0,6,2877,0,59.0,64,32,1,0.0,0,Won't Run
2,0,4,2121,0,40.0,48,24,1,0.0,0,Won't Run
2,0,4,2121,0,0.3,2,0,0,2.44,1,Slow
2,0,4,2121,0,20.0,24,12,0,0.0,0,Won't Run
2,0,4,2121,0,4.7,8,0,0,0.0,0,Won't Run
2,0,4,2121,0,0.6,2,0,0,1.87,1,Slow
2,0,4,2121,0,42.0,48,24,1,0.0,0,Won't Run
2,0,4,2121,0,7.9,10,0,0,0.0,0,Won't Run
2,0,4,2121,0,2.0,6,0,0,0.0,0,Won't Run
2,0,4,2121,0,4.7,8,0,0,0.0,0,Won't Run
2,0,4,2121,0,4.4,8,0,0,0.0,0,Won't Run
2,0,4,2121,0,6.1,10,0,0,0.0,0,Won't Run
2,0,4,2121,0,9.0,12,8,0,0.0,0,Won't Run
2,0,4,2121,0,5.5,8,0,0,0.0,0,Won't Run
64,16,29,4618,1,8.0,12,6,0,64.82,4,Great
64,16,29,4618,1,42.0,48,24,1,0.0,0,Won't Run
64,16,29,4618,1,3.5,8,0,0,173.75,4,Great
64,16,29,4618,1,3.8,8,0,0,143.07,4,Great
64,16,29,4618,1,26.0,32,16,1,22.55,4,Great
64,16,29,4618,1,5.5,8,0,0,128.51,4,Great
64,16,29,4618,1,4.0,8,0,0,110.1,4,Great
64,16,29,4618,1,20.0,24,12,0,26.41,4,Great
64,16,29,4618,1,9.1,12,8,0,63.22,4,Great
64,16,29,4618,1,80.0,96,48,1,0.0,0,Won't Run
64,16,29,4618,1,59.0,64,32,1,0.0,0,Won't Run
64,16,29,4618,1,4.7,8,0,0,90.45,4,Great
64,16,29,4618,1,1.0,4,0,0,279.65,4,Great
64,16,29,4618,1,13.0,16,8,0,65.95,4,Great
64,16,29,4618,1,0.7,2,0,0,218.6,4,Great
64,16,29,4618,1,9.0,12,8,0,69.08,4,Great
64,16,29,4618,1,19.0,24,12,0,29.24,4,Great
64,16,29,4618,1,4.7,8,0,0,120.45,4,Great
64,16,29,4618,1,7.1,10,0,0,84.32,4,Great
64,16,29,4618,1,19.0,24,12,0,21.48,4,Great
16,6,9,3597,1,59.0,64,32,1,0.0,0,Won't Run
16,6,9,3597,1,1.0,4,0,0,147.18,4,Great
16,6,9,3597,1,1.7,4,0,0,94.71,4,Great
16,6,9,3597,1,7.4,10,0,0,17.15,3,Good
16,6,9,3597,1,19.0,24,12,0,0.0,0,Won't Run
16,6,9,3597,1,1.9,4,0,0,117.76,4,Great
16,6,9,3597,1,6.1,10,0,0,46.06,4,Great
16,6,9,3597,1,4.7,8,0,0,51.51,4,Great
16,6,9,3597,1,19.0,24,12,0,0.0,0,Won't Run
16,6,9,3597,1,19.0,24,12,0,0.0,0,Won't Run
16,6,9,3597,1,4.2,8,0,0,58.2,4,Great
16,6,9,3597,1,19.0,24,12,0,0.0,0,Won't Run
16,6,9,3597,1,13.0,16,8,0,17.15,3,Good
16,6,9,3597,1,4.1,8,0,0,59.34,4,Great
16,6,9,3597,1,5.0,8,0,0,54.97,4,Great
16,6,10,3201,1,1.7,4,0,0,90.83,4,Great
16,6,10,3201,1,4.1,8,0,0,61.15,4,Great
16,6,10,3201,1,3.8,8,0,0,56.98,4,Great
16,6,10,3201,1,0.9,2,0,0,136.98,4,Great
16,6,10,3201,1,24.0,32,16,1,0.0,0,Won't Run
16,6,10,3201,1,2.0,6,0,0,69.67,4,Great
16,6,10,3201,1,7.4,10,0,0,26.62,4,Great
16,6,10,3201,1,1.7,4,0,0,83.21,4,Great
16,6,10,3201,1,8.2,16,8,0,21.11,4,Great
16,6,10,3201,1,4.2,8,0,0,43.95,4,Great
16,6,10,3201,1,19.0,24,12,0,0.0,0,Won't Run
16,6,10,3201,1,19.0,24,12,0,0.0,0,Won't Run
16,6,10,3201,1,4.7,8,0,0,38.21,4,Great
16,6,10,3201,1,59.0,64,32,1,0.0,0,Won't Run
16,6,10,3201,1,20.0,24,12,0,0.0,0,Won't Run
16,6,10,3201,1,1.3,4,0,0,145.9,4,Great
16,6,10,3201,1,42.0,48,24,1,0.0,0,Won't Run
16,8,10,3716,1,2.0,6,0,0,139.15,4,Great
16,8,10,3716,1,5.5,8,0,0,71.91,4,Great
16,8,10,3716,1,1.0,4,0,0,135.46,4,Great
16,8,10,3716,1,19.0,24,12,0,0.0,0,Won't Run
16,8,10,3716,1,1.7,4,0,0,128.6,4,Great
16,8,10,3716,1,20.0,24,12,0,0.0,0,Won't Run
16,8,10,3716,1,7.4,10,0,0,34.18,4,Great
16,8,10,3716,1,9.0,12,8,0,22.83,4,Great
16,8,10,3716,1,7.1,10,0,0,38.07,4,Great
16,8,10,3716,1,7.9,10,0,0,47.14,4,Great
16,8,10,3716,1,3.8,8,0,0,71.0,4,Great
16,8,10,3716,1,3.8,8,0,0,87.58,4,Great
16,8,10,3716,1,4.7,8,0,0,69.59,4,Great
16,8,10,3716,1,2.5,6,0,0,136.07,4,Great
16,8,10,3716,1,0.7,2,0,0,150.18,4,Great
16,12,9,3647,1,24.0,32,16,1,0.0,0,Won't Run
16,12,9,3647,1,80.0,96,48,1,0.0,0,Won't Run
16,12,9,3647,1,5.5,8,0,0,83.97,4,Great
16,12,9,3647,1,3.8,8,0,0,109.19,4,Great
16,12,9,3647,1,4.4,8,0,0,71.65,4,Great
16,12,9,3647,1,4.7,8,0,0,91.94,4,Great
16,12,9,3647,1,4.7,8,0,0,83.9,4,Great
16,12,9,3647,1,1.9,4,0,0,136.57,4,Great
4,0,6,2317,0,0.6,2,0,0,4.75,2,Okay
4,0,6,2317,0,20.0,24,12,0,0.0,0,Won't Run
4,0,6,2317,0,4.4,8,0,0,0.0,0,Won't Run
4,0,6,2317,0,1.7,4,0,0,1.47,1,Slow
4,0,6,2317,0,7.9,10,0,0,0.0,0,Won't Run
4,0,6,2317,0,6.1,10,0,0,0.0,0,Won't Run
4,0,6,2317,0,3.8,8,0,0,0.0,0,Won't Run
4,0,6,2317,0,4.7,8,0,0,0.0,0,Won't Run
4,0,6,2317,0,16.0,20,12,0,0.0,0,Won't Run
4,0,6,2317,0,4.0,8,0,0,0.0,0,Won't Run
4,0,6,2317,0,19.0,24,12,0,0.0,0,Won't Run
4,0,6,2317,0,9.1,12,8,0,0.0,0,Won't Run
4,0,6,2317,0,3.8,8,0,0,0.0,0,Won't Run
4,0,6,2317,0,7.4,10,0,0,0.0,0,Won't Run
4,0,6,2317,0,4.1,8,0,0,0.0,0,Won't Run
4,0,6,2317,0,1.7,4,0,0,2.16,1,Slow
4,0,6,2317,0,59.0,64,32,1,0.0,0,Won't Run
8,4,6,3316,1,1.7,4,0,0,78.89,4,Great
8,4,6,3316,1,4.7,8,0,0,28.38,4,Great
8,4,6,3316,1,19.0,24,12,0,0.0,0,Won't Run
8,4,6,3316,1,0.9,2,0,0,101.11,4,Great
8,4,6,3316,1,3.8,8,0,0,37.75,4,Great
8,4,6,3316,1,19.0,24,12,0,0.0,0,Won't Run
8,4,6,3316,1,19.0,24,12,0,0.0,0,Won't Run
8,4,6,3316,1,42.0,48,24,1,0.0,0,Won't Run
8,4,6,3316,1,20.0,24,12,0,0.0,0,Won't Run
8,0,5,2451,0,9.0,12,8,0,0.0,0,Won't Run
8,0,5,2451,0,5.5,8,0,0,0.72,1,Slow
8,0,5,2451,0,80.0,96,48,1,0.0,0,Won't Run
8,0,5,2451,0,3.5,8,0,0,0.71,1,Slow
8,0,5,2451,0,0.8,4,0,0,4.01,2,Okay
8,0,5,2451,0,1.9,4,0,0,2.73,1,Slow
8,0,5,2451,0,0.6,2,0,0,5.58,2,Okay
8,0,5,2451,0,8.2,16,8,0,0.0,0,Won't Run
8,0,5,2451,0,8.0,12,6,0,0.0,0,Won't Run
8,0,5,2451,0,19.0,24,12,0,0.0,0,Won't Run
8,0,5,2451,0,20.0,24,12,0,0.0,0,Won't Run
8,0,5,2451,0,2.0,6,0,0,2.56,1,Slow
8,0,5,2451,0,8.9,12,8,0,0.0,0,Won't Run
8,0,5,2451,0,6.1,10,0,0,0.0,0,Won't Run
8,0,5,2451,0,4.4,8,0,0,0.79,1,Slow
8,0,5,2451,0,3.8,8,0,0,0.92,1,Slow
8,0,5,2451,0,0.9,2,0,0,5.19,2,Okay
6,0,4,2169,0,7.4,10,0,0,0.0,0,Won't Run
6,0,4,2169,0,3.8,8,0,0,0.0,0,Won't Run
6,0,4,2169,0,2.5,6,0,0,0.68,1,Slow
6,0,4,2169,0,1.0,4,0,0,2.62,1,Slow
6,0,4,2169,0,3.8,8,0,0,0.0,0,Won't Run
6,0,4,2169,0,0.3,2,0,0,5.56,2,Okay
6,0,4,2169,0,24.0,32,16,1,0.0,0,Won't Run
6,0,4,2169,0,4.2,8,0,0,0.0,0,Won't Run
6,0,4,2169,0,1.7,4,0,0,2.33,1,Slow
6,0,4,2169,0,7.1,10,0,0,0.0,0,Won't Run
6,0,4,2169,0,7.9,10,0,0,0.0,0,Won't Run
6,0,4,2169,0,0.8,4,0,0,2.4,1,Slow
6,0,4,2169,0,4.7,8,0,0,0.0,0,Won't Run
2,0,3,2121,0,13.0,16,8,0,0.0,0,Won't Run
2,0,3,2121,0,24.0,32,16,1,0.0,0,Won't Run
2,0,3,2121,0,1.9,4,0,0,0.0,0,Won't Run
2,0,3,2121,0,4.2,8,0,0,0.0,0,Won't Run
2,0,3,2121,0,19.0,24,12,0,0.0,0,Won't Run
2,0,3,2121,0,19.0,24,12,0,0.0,0,Won't Run
2,0,3,2121,0,6.1,10,0,0,0.0,0,Won't Run
2,0,3,2121,0,20.0,24,12,0,0.0,0,Won't Run
2,0,3,2121,0,7.1,10,0,0,0.0,0,Won't Run
2,0,3,2121,0,7.4,10,0,0,0.0,0,Won't Run
2,0,3,2121,0,3.8,8,0,0,0.0,0,Won't Run
2,0,3,2121,0,20.0,24,12,0,0.0,0,Won't Run
2,0,3,2121,0,38.0,48,24,1,0.0,0,Won't Run
2,0,3,2121,0,19.0,24,12,0,0.0,0,Won't Run
2,0,3,2121,0,3.8,8,0,0,0.0,0,Won't Run
2,0,3,2121,0,42.0,48,24,1,0.0,0,Won't Run
12,6,6,3423,1,4.7,8,0,0,51.21,4,Great
12,6,6,3423,1,1.0,4,0,0,95.17,4,Great
12,6,6,3423,1,0.6,2,0,0,171.2,4,Great
12,6,6,3423,1,0.3,2,0,0,281.39,4,Great
12,6,6,3423,1,19.0,24,12,0,0.0,0,Won't Run
12,6,6,3423,1,3.8,8,0,0,49.87,4,Great
12,6,6,3423,1,42.0,48,24,1,0.0,0,Won't Run
12,6,6,3423,1,4.7,8,0,0,42.56,4,Great
12,6,6,3423,1,8.2,16,8,0,0.0,0,Won't Run
12,6,6,3423,1,19.0,24,12,0,0.0,0,Won't Run
12,6,6,3423,1,4.1,8,0,0,60.9,4,Great
12,6,6,3423,1,2.0,6,0,0,70.73,4,Great
12,6,6,3423,1,2.0,6,0,0,83.29,4,Great
12,6,6,3423,1,3.8,8,0,0,63.34,4,Great
12,6,6,3423,1,47.0,56,24,1,0.0,0,Won't Run
12,6,6,3423,1,8.0,12,6,0,21.19,4,Great
8,0,6,2943,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2943,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2943,0,80.0,96,48,1,0.0,0,Won't Run
8,0,6,2943,0,19.0,24,12,0,0.0,0,Won't Run
8,0,6,2943,0,9.0,12,6,0,0.0,0,Won't Run
8,0,6,2943,0,8.0,12,6,0,0.0,0,Won't Run
8,0,6,2943,0,20.0,24,12,0,0.0,0,Won't Run
8,0,6,2943,0,4.2,8,0,0,1.07,1,Slow
8,0,6,2943,0,3.5,8,0,0,1.42,1,Slow
8,0,6,2943,0,0.3,2,0,0,10.2,3,Good
8,0,6,2943,0,4.1,8,0,0,1.17,1,Slow
8,0,6,2943,0,4.4,8,0,0,1.01,1,Slow
8,0,6,2943,0,0.7,2,0,0,7.89,2,Okay
8,0,6,2943,0,4.1,8,0,0,1.11,1,Slow
8,0,6,2943,0,4.7,8,0,0,1.08,1,Slow
8,0,6,2943,0,16.0,20,12,0,0.0,0,Won't Run
8,0,8,2919,0,5.0,8,0,0,1.18,1,Slow
8,0,8,2919,0,7.1,10,0,0,0.0,0,Won't Run
8,0,8,2919,0,5.5,8,0,0,1.15,1,Slow
8,0,8,2919,0,42.0,48,24,1,0.0,0,Won't Run
8,0,8,2919,0,2.0,6,0,0,4.26,2,Okay
8,0,8,2919,0,20.0,24,12,0,0.0,0,Won't Run
8,0,8,2919,0,38.0,48,24,1,0.0,0,Won't Run
8,0,8,2919,0,4.7,8,0,0,1.33,1,Slow
8,0,8,2919,0,20.0,24,12,0,0.0,0,Won't Run
8,0,8,2919,0,6.1,10,0,0,0.0,0,Won't Run
8,0,8,2919,0,7.4,10,0,0,0.0,0,Won't Run
8,0,8,2919,0,19.0,24,12,0,0.0,0,Won't Run
16,6,7,2860,1,0.9,2,0,0,104.46,4,Great
16,6,7,2860,1,19.0,24,12,0,0.0,0,Won't Run
16,6,7,2860,1,9.0,12,8,0,17.32,3,Good
16,6,7,2860,1,8.0,12,6,0,24.3,4,Great
16,6,7,2860,1,47.0,56,24,1,0.0,0,Won't Run
16,6,7,2860,1,59.0,64,32,1,0.0,0,Won't Run
16,6,7,2860,1,7.9,10,0,0,24.44,4,Great
16,6,7,2860,1,2.0,6,0,0,85.92,4,Great
16,6,7,2860,1,3.8,8,0,0,45.43,4,Great
16,6,7,2860,1,3.8,8,0,0,51.55,4,Great
16,6,7,2860,1,42.0,48,24,1,0.0,0,Won't Run
16,6,7,2860,1,1.9,4,0,0,85.96,4,Great
16,6,7,2860,1,2.5,6,0,0,70.8,4,Great
16,6,7,2860,1,2.3,4,0,0,61.53,4,Great
16,6,7,2860,1,3.8,8,0,0,49.66,4,Great
16,6,7,2860,1,4.1,8,0,0,48.14,4,Great
16,6,7,2860,1,0.3,2,0,0,183.21,4,Great
16,6,7,2860,1,9.0,12,6,0,14.29,3,Good
8,0,8,2989,0,4.4,8,0,0,1.48,1,Slow
8,0,8,2989,0,4.7,8,0,0,1.83,1,Slow
8,0,8,2989,0,9.0,12,8,0,0.0,0,Won't Run
8,0,8,2989,0,19.0,24,12,0,0.0,0,Won't Run
8,0,8,2989,0,0.8,4,0,0,7.89,2,Okay
